Name,Unit,Expression,Value,Comment,Favorite
ws12_pilot_soft,mm,3.6,0.36000000000000004,"#12 pilot hole in softwood (pine, fir, cedar, spruce) — ~75% of major dia. Heavy construction, door hanging.",True
ws12_pilot_hard,mm,4.4,0.44000000000000006,"#12 pilot hole in hardwood (oak, maple, walnut, cherry) — ~85% of major dia. Always drill hardwood regardless of gauge. Heavy construction, door hanging.",True
ws12_clearance,mm,5.8,0.58,#12 clearance through-hole in top board — allows shank to pass freely so screw pulls pieces together. Major dia + 0.2-0.4 mm.,True
ws12_csink_dia,mm,12.7,1.27,#12 flat-head countersink top diameter. US/imperial angle = 82° (NOT 90° — that is metric ISO standard).,True
ws14_major_dia,mm,6.15,0.6150000000000001,"#14 wood screw major thread diameter (ASME B18.6.1). Formula: 0.060 + (14×0.013) = 0.242"". Heavy framing, solid-core doors. TPI=10.",True
ws14_pilot_soft,mm,4.4,0.44000000000000006,"#14 pilot hole in softwood (pine, fir, cedar, spruce) — ~75% of major dia. Heavy framing, solid-core doors.",True
ws14_pilot_hard,mm,5.0,0.5,"#14 pilot hole in hardwood (oak, maple, walnut, cherry) — ~85% of major dia. Always drill hardwood regardless of gauge. Heavy framing, solid-core doors.",True
ws14_clearance,mm,6.6,0.66,#14 clearance through-hole in top board — allows shank to pass freely so screw pulls pieces together. Major dia + 0.2-0.4 mm.,True
ws14_csink_dia,mm,14.3,1.4300000000000002,#14 flat-head countersink top diameter. US/imperial angle = 82° (NOT 90° — that is metric ISO standard).,True
ws16_major_dia,mm,6.81,0.681,"#16 wood screw major thread diameter (ASME B18.6.1). Formula: 0.060 + (16×0.013) = 0.268"". Timber framing. TPI=9.",True
ws16_pilot_soft,mm,5.0,0.5,"#16 pilot hole in softwood (pine, fir, cedar, spruce) — ~75% of major dia. Timber framing.",True
ws16_pilot_hard,mm,5.6,0.5599999999999999,"#16 pilot hole in hardwood (oak, maple, walnut, cherry) — ~85% of major dia. Always drill hardwood regardless of gauge. Timber framing.",True
ws16_clearance,mm,7.2,0.7200000000000001,#16 clearance through-hole in top board — allows shank to pass freely so screw pulls pieces together. Major dia + 0.2-0.4 mm.,True
ws18_major_dia,mm,7.47,0.747,"#18 wood screw major thread diameter (ASME B18.6.1). Formula: 0.060 + (18×0.013) = 0.294"". Heavy timber. TPI=8.",True
ws18_pilot_soft,mm,5.4,0.54,"#18 pilot hole in softwood (pine, fir, cedar, spruce) — ~75% of major dia. Heavy timber.",True
ws18_pilot_hard,mm,6.0,0.6000000000000001,"#18 pilot hole in hardwood (oak, maple, walnut, cherry) — ~85% of major dia. Always drill hardwood regardless of gauge. Heavy timber.",True
ws18_clearance,mm,7.7,0.77,#18 clearance through-hole in top board — allows shank to pass freely so screw pulls pieces together. Major dia + 0.2-0.4 mm.,True
ws20_major_dia,mm,8.13,0.8130000000000002,"#20 wood screw major thread diameter (ASME B18.6.1). Formula: 0.060 + (20×0.013) = 0.32"". Structural timber. TPI=8.",True
ws20_pilot_soft,mm,5.8,0.58,"#20 pilot hole in softwood (pine, fir, cedar, spruce) — ~75% of major dia. Structural timber.",True
ws20_pilot_hard,mm,6.4,0.6400000000000001,"#20 pilot hole in hardwood (oak, maple, walnut, cherry) — ~85% of major dia. Always drill hardwood regardless of gauge. Structural timber.",True
ws20_clearance,mm,8.3,0.8300000000000001,#20 clearance through-hole in top board — allows shank to pass freely so screw pulls pieces together. Major dia + 0.2-0.4 mm.,True
